statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S555,0,3,2,73,0.0
S556,0,3,2,73,0.0
S557,1,2,65,10,0.071067
S558,1,2,65,10,0.071067
S559,1,2,65,10,0.071067
S560,1,2,65,10,0.071067
S561,1,2,65,10,0.071067
S562,1,2,65,10,0.071067
S563,1,2,65,10,0.071067
S564,1,2,65,10,0.071067
S565,1,2,65,10,0.071067
S566,0,3,39,36,0.0
S567,0,3,1,74,0.0
S568,0,3,1,74,0.0
S569,0,3,28,47,0.0
S570,1,2,65,10,0.071067
S571,1,2,65,10,0.071067
S572,0,3,32,43,0.0
S573,0,3,32,43,0.0
S574,0,3,40,35,0.0
S575,0,3,40,35,0.0
S576,0,3,40,35,0.0
S577,0,3,40,35,0.0
S578,0,3,39,36,0.0
S579,0,3,39,36,0.0
S580,0,3,23,52,0.0
S581,0,3,20,55,0.0
S582,0,3,20,55,0.0
S583,0,3,29,46,0.0
S584,0,3,1,74,0.0
S585,0,3,1,74,0.0
S586,0,3,9,66,0.0
S587,0,3,25,50,0.0
S588,0,3,61,14,0.0
S589,1,2,65,10,0.071067
S590,1,2,65,10,0.071067
S591,0,3,18,57,0.0
S592,0,3,18,57,0.0
S593,1,2,51,24,0.080064
S594,1,2,51,24,0.080064
S595,1,2,14,61,0.149071
S596,1,2,14,61,0.149071
S597,1,2,14,61,0.149071
S598,1,2,14,61,0.149071
S599,1,2,14,61,0.149071
S600,1,2,14,61,0.149071
S601,1,2,14,61,0.149071
S602,1,2,14,61,0.149071
S603,1,2,6,69,0.218218
S604,1,2,14,61,0.149071
S605,1,2,14,61,0.149071
S606,1,2,6,69,0.218218
S607,1,2,14,61,0.149071
S608,0,3,1,74,0.0
S609,0,3,1,74,0.0
S610,0,3,1,74,0.0
S611,0,3,1,74,0.0
S612,0,3,1,74,0.0
S613,0,3,1,74,0.0
S614,0,3,1,74,0.0
S615,0,3,1,74,0.0
S616,1,2,14,61,0.149071
S617,1,2,26,49,0.111111
S618,1,2,65,10,0.071067
S619,1,2,65,10,0.071067
S620,1,2,65,10,0.071067
S621,1,2,65,10,0.071067
S622,1,2,65,10,0.071067
S623,1,2,65,10,0.071067
S624,1,2,65,10,0.071067
S625,1,2,65,10,0.071067
S626,1,2,65,10,0.071067
S627,1,2,65,10,0.071067
S628,1,2,65,10,0.071067
S629,1,2,65,10,0.071067
S630,1,2,65,10,0.071067
S631,0,3,31,44,0.0
S632,0,3,31,44,0.0
S633,0,3,14,61,0.0
S634,0,3,31,44,0.0
S635,0,3,19,56,0.0
S636,0,3,1,74,0.0
S637,1,2,64,11,0.071611
S638,1,2,62,13,0.072739
S639,1,2,64,11,0.071611
S640,1,2,52,23,0.079305
S641,1,2,26,49,0.111111
S642,0,3,3,72,0.0
S643,0,3,7,68,0.0
S644,0,3,7,68,0.0
S645,1,2,42,33,0.088045
S646,0,3,8,67,0.0
S647,0,3,1,74,0.0
S648,0,3,17,58,0.0
S649,0,3,17,58,0.0
S650,0,3,17,58,0.0
S651,0,3,17,58,0.0
S652,0,3,17,58,0.0
S653,0,3,17,58,0.0
S654,0,3,17,58,0.0
S655,0,3,17,58,0.0
S656,0,3,17,58,0.0
S657,1,2,65,10,0.071067
S658,1,2,65,10,0.071067
S659,1,2,36,39,0.094916
S660,0,3,2,73,0.0
S661,1,2,65,10,0.071067
S662,1,2,65,10,0.071067
S663,1,2,65,10,0.071067
S664,1,2,65,10,0.071067
S665,1,2,65,10,0.071067
S666,1,2,65,10,0.071067
S667,0,3,5,70,0.0
S668,0,3,5,70,0.0
S669,0,3,5,70,0.0
S670,0,3,14,61,0.0
S671,0,3,14,61,0.0
S672,0,3,14,61,0.0
S673,0,3,1,74,0.0
S674,0,3,1,74,0.0
S675,0,3,1,74,0.0
S676,0,3,1,74,0.0
S677,0,3,1,74,0.0
S678,0,3,5,70,0.0
S679,0,3,5,70,0.0
S680,0,3,8,67,0.0
S681,0,3,8,67,0.0
S682,0,3,8,67,0.0
S683,0,3,8,67,0.0
S684,0,3,8,67,0.0
S685,0,3,8,67,0.0
S686,0,3,8,67,0.0
S687,0,3,8,67,0.0
S688,0,3,8,67,0.0
S689,0,3,7,68,0.0
S690,0,3,7,68,0.0
S691,0,3,7,68,0.0
S692,0,3,1,74,0.0
S693,0,3,1,74,0.0
S694,0,3,1,74,0.0
S695,0,3,1,74,0.0
S696,1,2,26,49,0.111111
S697,1,2,26,49,0.111111
S698,1,2,26,49,0.111111
S699,1,2,26,49,0.111111
S700,1,2,26,49,0.111111
S701,1,2,26,49,0.111111
S702,1,2,26,49,0.111111
S703,1,2,26,49,0.111111
S704,0,3,4,71,0.0
S705,0,3,3,72,0.0
S706,1,2,26,49,0.111111
S707,1,2,26,49,0.111111
S708,1,2,26,49,0.111111
S709,0,3,9,66,0.0
S710,1,2,26,49,0.111111
S711,1,2,26,49,0.111111
S712,1,2,26,49,0.111111
S713,0,3,8,67,0.0
S714,1,2,21,54,0.123091
S715,1,2,44,31,0.086066
S716,1,2,44,31,0.086066
S717,1,2,44,31,0.086066
S718,1,2,44,31,0.086066
S719,0,3,10,65,0.0
S720,1,2,38,37,0.09245
S721,1,2,38,37,0.09245
S722,1,2,38,37,0.09245
S723,1,2,38,37,0.09245
S724,0,3,5,70,0.0
S725,0,3,5,70,0.0
S726,0,3,5,70,0.0
S727,0,3,5,70,0.0
S728,0,3,5,70,0.0
S729,0,3,3,72,0.0
S730,0,3,3,72,0.0
S731,0,3,3,72,0.0
S732,0,3,3,72,0.0
S733,0,3,3,72,0.0
S734,0,3,3,72,0.0
S735,0,3,3,72,0.0
S736,0,3,2,73,0.0
S737,0,3,2,73,0.0
S738,0,3,2,73,0.0
S739,0,3,2,73,0.0
S740,0,3,2,73,0.0
S741,0,3,2,73,0.0
S742,0,3,2,73,0.0
S743,0,3,2,73,0.0
S744,0,3,2,73,0.0
S745,0,3,2,73,0.0
S746,0,3,2,73,0.0
S747,0,3,1,74,0.0
S748,0,3,2,73,0.0
S749,0,3,28,47,0.0
S750,0,3,28,47,0.0
S751,0,3,28,47,0.0
S752,0,3,23,52,0.0
S753,0,3,28,47,0.0
S754,0,3,28,47,0.0
S755,0,3,28,47,0.0
S756,0,3,11,64,0.0
S757,0,3,8,67,0.0
S758,0,3,3,72,0.0
S759,0,3,26,49,0.0
S760,0,3,28,47,0.0
S761,0,3,26,49,0.0
S762,0,3,26,49,0.0
S763,0,3,22,53,0.0
S764,0,3,26,49,0.0
S765,0,3,27,48,0.0
S766,0,3,27,48,0.0
S767,0,3,27,48,0.0
S768,0,3,27,48,0.0
S769,0,3,27,48,0.0
S770,0,3,13,62,0.0
S771,1,2,65,10,0.071067
S772,1,2,65,10,0.071067
S773,1,2,65,10,0.071067
S774,1,2,42,33,0.088045
S775,0,3,1,74,0.0
S776,0,3,1,74,0.0
S777,0,3,1,74,0.0
S778,0,3,1,74,0.0
S779,0,3,3,72,0.0
S780,0,3,3,72,0.0
S781,0,3,3,72,0.0
S782,0,3,3,72,0.0
S783,0,3,3,72,0.0
S784,0,3,2,73,0.0
