statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S227,1,1,4,3,0.316228
S228,1,1,4,3,0.316228
S229,1,1,4,3,0.316228
S230,1,1,4,3,0.316228
S231,1,1,4,3,0.316228
S232,1,1,4,3,0.316228
S233,1,1,4,3,0.316228
S234,1,1,4,3,0.316228
S235,0,2,2,5,0.0
S236,0,2,2,5,0.0
S237,0,2,2,5,0.0
S238,0,2,2,5,0.0
S239,0,2,3,4,0.0
S240,0,2,3,4,0.0
S241,1,1,4,3,0.316228
S242,1,1,4,3,0.316228
S243,0,2,3,4,0.0
S244,0,2,3,4,0.0
S245,0,2,3,4,0.0
S246,0,2,3,4,0.0
S247,1,1,4,3,0.316228
S248,0,2,3,4,0.0
S249,0,2,2,5,0.0
S250,0,2,2,5,0.0
S251,0,2,2,5,0.0
S252,1,1,6,1,0.267261
S253,1,1,6,1,0.267261
