statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S208,0,4,17,118,0.0
S209,0,4,17,118,0.0
S210,1,3,17,118,0.117851
S211,1,3,17,118,0.117851
S212,0,4,24,111,0.0
S213,0,4,24,111,0.0
S214,0,4,62,73,0.0
S215,0,4,62,73,0.0
S216,0,4,51,84,0.0
S217,0,4,51,84,0.0
S218,0,4,51,84,0.0
S219,0,4,10,125,0.0
S220,0,4,2,133,0.0
S221,0,4,2,133,0.0
S222,0,4,2,133,0.0
S223,0,4,51,84,0.0
S224,0,4,11,124,0.0
S225,0,4,11,124,0.0
S226,0,4,2,133,0.0
S227,0,4,2,133,0.0
S228,0,4,9,126,0.0
S229,0,4,9,126,0.0
S230,0,4,9,126,0.0
S231,0,4,3,132,0.0
S232,1,3,4,131,0.223607
S233,1,3,4,131,0.223607
S234,1,3,4,131,0.223607
S235,1,3,4,131,0.223607
S236,0,4,4,131,0.0
S237,0,4,4,131,0.0
S238,0,4,4,131,0.0
S239,0,4,4,131,0.0
S240,0,4,4,131,0.0
S241,1,3,4,131,0.223607
S242,0,4,4,131,0.0
S243,0,4,1,134,0.0
S244,0,4,1,134,0.0
S245,0,4,1,134,0.0
S246,0,4,4,131,0.0
S247,0,4,4,131,0.0
S248,0,4,4,131,0.0
S249,0,4,4,131,0.0
S250,1,3,0,135,0.5
S251,1,3,0,135,0.5
S252,1,3,0,135,0.5
S253,0,4,4,131,0.0
S254,0,4,4,131,0.0
S255,0,4,4,131,0.0
S256,0,4,4,131,0.0
S257,0,4,4,131,0.0
S258,0,4,4,131,0.0
S259,1,3,4,131,0.223607
S260,0,4,68,67,0.0
S261,0,4,68,67,0.0
S262,0,4,6,129,0.0
S263,0,4,68,67,0.0
S264,0,4,4,131,0.0
S265,0,4,4,131,0.0
S266,0,4,4,131,0.0
S267,0,4,4,131,0.0
S268,0,4,4,131,0.0
S269,0,4,4,131,0.0
S270,0,4,4,131,0.0
S271,0,4,4,131,0.0
S272,0,4,4,131,0.0
S273,0,4,4,131,0.0
S274,0,4,4,131,0.0
S275,0,4,4,131,0.0
S276,0,4,1,134,0.0
S277,0,4,1,134,0.0
S278,0,4,1,134,0.0
S279,0,4,1,134,0.0
S280,0,4,1,134,0.0
S281,0,4,5,130,0.0
S282,0,4,2,133,0.0
S283,0,4,2,133,0.0
S284,0,4,2,133,0.0
S285,0,4,2,133,0.0
S286,0,4,2,133,0.0
S287,0,4,2,133,0.0
S288,0,4,2,133,0.0
S289,0,4,2,133,0.0
S290,0,4,2,133,0.0
S291,0,4,2,133,0.0
S292,0,4,1,134,0.0
S293,0,4,2,133,0.0
S294,0,4,21,114,0.0
S295,0,4,21,114,0.0
S296,0,4,21,114,0.0
S297,0,4,21,114,0.0
S298,0,4,17,118,0.0
S299,0,4,4,131,0.0
S300,3,1,124,11,0.133103
S301,3,1,124,11,0.133103
S302,0,4,93,42,0.0
S303,0,4,93,42,0.0
S304,0,4,23,112,0.0
S305,0,4,12,123,0.0
S306,0,4,11,124,0.0
S307,0,4,11,124,0.0
S308,0,4,2,133,0.0
S309,0,4,9,126,0.0
S310,0,4,88,47,0.0
S311,0,4,79,56,0.0
S312,0,4,12,123,0.0
S313,0,4,62,73,0.0
S314,0,4,62,73,0.0
S315,0,4,9,126,0.0
S316,0,4,9,126,0.0
S317,0,4,9,126,0.0
S318,0,4,9,126,0.0
S319,0,4,54,81,0.0
S320,0,4,60,75,0.0
S321,0,4,60,75,0.0
S322,0,4,22,113,0.0
S323,0,4,52,83,0.0
S324,0,4,89,46,0.0
S325,0,4,89,46,0.0
S326,0,4,30,105,0.0
S327,0,4,77,58,0.0
S328,0,4,93,42,0.0
S329,0,4,93,42,0.0
S330,0,4,11,124,0.0
S331,0,4,93,42,0.0
S332,0,4,59,76,0.0
S333,0,4,59,76,0.0
S334,0,4,2,133,0.0
S335,0,4,57,78,0.0
S336,0,4,5,130,0.0
S337,0,4,68,67,0.0
S338,0,4,68,67,0.0
S339,0,4,61,74,0.0
S340,0,4,61,74,0.0
S341,0,4,60,75,0.0
S342,0,4,4,131,0.0
S343,0,4,68,67,0.0
S344,0,4,83,52,0.0
S345,0,4,83,52,0.0
S346,0,4,81,54,0.0
S347,0,4,81,54,0.0
S348,0,4,80,55,0.0
S349,0,4,9,126,0.0
S350,0,4,83,52,0.0
S351,0,4,6,129,0.0
S352,0,4,96,39,0.0
S353,0,4,96,39,0.0
S354,0,4,33,102,0.0
S355,0,4,89,46,0.0
S356,3,1,124,11,0.133103
S357,3,1,124,11,0.133103
S358,3,1,124,11,0.133103
S359,3,1,124,11,0.133103
S360,3,1,124,11,0.133103
S361,3,1,124,11,0.133103
S362,3,1,124,11,0.133103
S363,0,4,1,134,0.0
S364,0,4,1,134,0.0
S365,3,1,124,11,0.133103
S366,0,4,17,118,0.0
S367,0,4,1,134,0.0
S368,3,1,124,11,0.133103
S369,3,1,124,11,0.133103
S370,0,4,56,79,0.0
S371,0,4,56,79,0.0
S372,0,4,1,134,0.0
S373,0,4,1,134,0.0
S374,0,4,1,134,0.0
S375,0,4,1,134,0.0
S376,0,4,1,134,0.0
S377,0,4,1,134,0.0
S378,0,4,55,80,0.0
S379,0,4,56,79,0.0
S380,0,4,56,79,0.0
S381,0,4,56,79,0.0
S382,0,4,56,79,0.0
S383,0,4,56,79,0.0
S384,0,4,11,124,0.0
S385,0,4,6,129,0.0
S386,0,4,6,129,0.0
S387,0,4,6,129,0.0
S388,0,4,6,129,0.0
S389,0,4,56,79,0.0
S390,0,4,55,80,0.0
S391,0,4,7,128,0.0
S392,4,0,135,0,0.169638
S393,4,0,135,0,0.169638
S394,4,0,135,0,0.169638
S395,4,0,135,0,0.169638
S396,4,0,135,0,0.169638
S397,4,0,135,0,0.169638
S398,4,0,135,0,0.169638
S399,4,0,135,0,0.169638
S400,4,0,135,0,0.169638
S401,4,0,135,0,0.169638
S402,4,0,135,0,0.169638
S403,0,4,72,63,0.0
S404,0,4,71,64,0.0
S405,0,4,76,59,0.0
S406,0,4,76,59,0.0
S407,0,4,76,59,0.0
S408,0,4,76,59,0.0
S409,0,4,76,59,0.0
S410,0,4,76,59,0.0
S411,0,4,76,59,0.0
S412,0,4,76,59,0.0
S413,0,4,76,59,0.0
S414,0,4,76,59,0.0
S415,0,4,76,59,0.0
S416,0,4,76,59,0.0
S417,0,4,71,64,0.0
S418,0,4,2,133,0.0
S419,0,4,71,64,0.0
S420,0,4,71,64,0.0
S421,0,4,1,134,0.0
S422,0,4,70,65,0.0
S423,0,4,3,132,0.0
S424,0,4,67,68,0.0
S425,0,4,4,131,0.0
S426,0,4,1,134,0.0
S427,0,4,1,134,0.0
S428,0,4,14,121,0.0
S429,0,4,14,121,0.0
S430,0,4,14,121,0.0
S431,0,4,1,134,0.0
S432,0,4,1,134,0.0
S433,0,4,1,134,0.0
S434,0,4,1,134,0.0
S435,0,4,1,134,0.0
S436,0,4,2,133,0.0
S437,0,4,4,131,0.0
S438,0,4,70,65,0.0
S439,0,4,5,130,0.0
S440,0,4,2,133,0.0
S441,0,4,75,60,0.0
S442,0,4,71,64,0.0
S443,0,4,70,65,0.0
S444,0,4,70,65,0.0
S445,0,4,2,133,0.0
S446,0,4,15,120,0.0
S447,0,4,15,120,0.0
S448,0,4,5,130,0.0
S449,0,4,11,124,0.0
S450,0,4,15,120,0.0
S451,0,4,15,120,0.0
S452,0,4,15,120,0.0
S453,0,4,5,130,0.0
S454,0,4,11,124,0.0
S455,0,4,74,61,0.0
S456,0,4,74,61,0.0
S457,0,4,74,61,0.0
S458,0,4,4,131,0.0
S459,0,4,4,131,0.0
S460,0,4,23,112,0.0
S461,0,4,23,112,0.0
S462,0,4,23,112,0.0
S463,0,4,7,128,0.0
S464,0,4,23,112,0.0
S465,0,4,23,112,0.0
S466,0,4,7,128,0.0
S467,0,4,23,112,0.0
S468,0,4,75,60,0.0
S469,0,4,75,60,0.0
S470,0,4,75,60,0.0
S471,0,4,14,121,0.0
S472,0,4,63,72,0.0
S473,0,4,75,60,0.0
S474,0,4,75,60,0.0
S475,0,4,75,60,0.0
S476,0,4,14,121,0.0
S477,0,4,14,121,0.0
S478,0,4,14,121,0.0
S479,0,4,63,72,0.0
S480,0,4,75,60,0.0
S481,0,4,75,60,0.0
S482,0,4,75,60,0.0
S483,0,4,75,60,0.0
S484,0,4,75,60,0.0
S485,0,4,75,60,0.0
S486,0,4,75,60,0.0
S487,0,4,75,60,0.0
S488,0,4,14,121,0.0
S489,0,4,14,121,0.0
S490,0,4,65,70,0.0
S491,0,4,63,72,0.0
S492,0,4,63,72,0.0
S493,0,4,63,72,0.0
S494,0,4,21,114,0.0
S495,0,4,52,83,0.0
S496,0,4,4,131,0.0
S497,0,4,4,131,0.0
S498,0,4,48,87,0.0
S499,0,4,10,125,0.0
S500,0,4,39,96,0.0
S501,0,4,39,96,0.0
S502,0,4,2,133,0.0
S503,0,4,37,98,0.0
S504,0,4,39,96,0.0
S505,0,4,4,131,0.0
S506,0,4,12,123,0.0
S507,0,4,12,123,0.0
S508,0,4,12,123,0.0
S509,0,4,12,123,0.0
S510,0,4,1,134,0.0
S511,0,4,1,134,0.0
S512,0,4,1,134,0.0
S513,0,4,1,134,0.0
S514,0,4,1,134,0.0
S515,0,4,1,134,0.0
S516,0,4,1,134,0.0
S517,0,4,1,134,0.0
S518,0,4,2,133,0.0
S519,0,4,2,133,0.0
S520,0,4,2,133,0.0
S521,0,4,2,133,0.0
S522,0,4,2,133,0.0
S523,0,4,2,133,0.0
S524,0,4,2,133,0.0
S525,0,4,2,133,0.0
S526,0,4,2,133,0.0
S527,0,4,2,133,0.0
S528,0,4,2,133,0.0
S529,0,4,1,134,0.0
S530,0,4,1,134,0.0
S531,0,4,1,134,0.0
S532,0,4,1,134,0.0
S533,0,4,26,109,0.0
S534,0,4,26,109,0.0
S535,0,4,26,109,0.0
S536,0,4,11,124,0.0
S537,0,4,18,117,0.0
S538,0,4,18,117,0.0
S539,0,4,4,131,0.0
S540,0,4,15,120,0.0
S541,0,4,15,120,0.0
S542,0,4,15,120,0.0
S543,0,4,5,130,0.0
S544,0,4,5,130,0.0
S545,0,4,5,130,0.0
S546,0,4,1,134,0.0
S547,0,4,4,131,0.0
S548,0,4,4,131,0.0
S549,0,4,3,132,0.0
S550,0,4,2,133,0.0
S551,0,4,2,133,0.0
S552,0,4,2,133,0.0
S553,0,4,76,59,0.0
S554,0,4,76,59,0.0
S555,0,4,3,132,0.0
S556,0,4,3,132,0.0
S557,0,4,75,60,0.0
S558,0,4,75,60,0.0
S559,0,4,75,60,0.0
S560,0,4,75,60,0.0
S561,0,4,75,60,0.0
S562,0,4,75,60,0.0
S563,0,4,75,60,0.0
S564,0,4,66,69,0.0
S565,0,4,4,131,0.0
S566,0,4,4,131,0.0
S567,0,4,62,73,0.0
S568,0,4,101,34,0.0
S569,0,4,45,90,0.0
S570,0,4,45,90,0.0
S571,0,4,2,133,0.0
S572,0,4,43,92,0.0
S573,0,4,1,134,0.0
S574,0,4,42,93,0.0
S575,0,4,90,45,0.0
S576,0,4,67,68,0.0
S577,0,4,3,132,0.0
S578,0,4,3,132,0.0
S579,0,4,3,132,0.0
S580,0,4,3,132,0.0
S581,0,4,3,132,0.0
S582,0,4,3,132,0.0
S583,0,4,64,71,0.0
S584,0,4,64,71,0.0
S585,0,4,64,71,0.0
S586,0,4,64,71,0.0
S587,0,4,64,71,0.0
S588,0,4,64,71,0.0
S589,0,4,64,71,0.0
S590,0,4,64,71,0.0
S591,0,4,64,71,0.0
S592,0,4,64,71,0.0
S593,0,4,64,71,0.0
S594,0,4,64,71,0.0
S595,0,4,56,79,0.0
S596,0,4,35,100,0.0
S597,0,4,35,100,0.0
S598,0,4,18,117,0.0
S599,0,4,20,115,0.0
S600,0,4,20,115,0.0
S601,0,4,20,115,0.0
S602,0,4,64,71,0.0
S603,0,4,59,76,0.0
S604,0,4,20,115,0.0
S605,0,4,20,115,0.0
S606,0,4,20,115,0.0
S607,0,4,20,115,0.0
S608,0,4,19,116,0.0
S609,0,4,64,71,0.0
S610,0,4,64,71,0.0
S611,0,4,6,129,0.0
S612,0,4,6,129,0.0
S613,0,4,6,129,0.0
S614,0,4,6,129,0.0
S615,0,4,6,129,0.0
S616,0,4,6,129,0.0
S617,0,4,6,129,0.0
S618,3,1,124,11,0.133103
S619,3,1,124,11,0.133103
S620,0,4,67,68,0.0
S621,0,4,67,68,0.0
S622,0,4,67,68,0.0
S623,0,4,67,68,0.0
S624,0,4,67,68,0.0
S625,0,4,67,68,0.0
S626,0,4,1,134,0.0
S627,0,4,67,68,0.0
S628,0,4,67,68,0.0
S629,0,4,10,125,0.0
S630,0,4,10,125,0.0
S631,0,4,10,125,0.0
S632,0,4,67,68,0.0
S633,0,4,67,68,0.0
S634,0,4,53,82,0.0
S635,0,4,53,82,0.0
S636,0,4,7,128,0.0
S637,0,4,7,128,0.0
S638,0,4,7,128,0.0
S639,0,4,7,128,0.0
S640,0,4,7,128,0.0
S641,0,4,67,68,0.0
S642,0,4,72,63,0.0
S643,0,4,70,65,0.0
S644,0,4,67,68,0.0
S645,0,4,67,68,0.0
S646,0,4,60,75,0.0
S647,0,4,60,75,0.0
S648,0,4,8,127,0.0
S649,0,4,64,71,0.0
S650,0,4,60,75,0.0
S651,0,4,60,75,0.0
S652,0,4,60,75,0.0
S653,0,4,57,78,0.0
S654,0,4,57,78,0.0
S655,0,4,57,78,0.0
S656,0,4,57,78,0.0
S657,0,4,57,78,0.0
S658,0,4,11,124,0.0
S659,0,4,11,124,0.0
S660,0,4,57,78,0.0
S661,0,4,57,78,0.0
S662,0,4,14,121,0.0
S663,0,4,53,82,0.0
S664,0,4,18,117,0.0
S665,0,4,17,118,0.0
S666,0,4,17,118,0.0
S667,0,4,17,118,0.0
S668,0,4,17,118,0.0
S669,0,4,17,118,0.0
S670,0,4,17,118,0.0
S671,0,4,17,118,0.0
S672,0,4,14,121,0.0
S673,0,4,17,118,0.0
S674,0,4,17,118,0.0
S675,0,4,17,118,0.0
S676,0,4,1,134,0.0
S677,0,4,16,119,0.0
S678,0,4,16,119,0.0
S679,0,4,10,125,0.0
S680,0,4,10,125,0.0
S681,0,4,10,125,0.0
S682,0,4,10,125,0.0
S683,0,4,10,125,0.0
S684,0,4,16,119,0.0
S685,0,4,16,119,0.0
S686,0,4,16,119,0.0
S687,0,4,16,119,0.0
S688,0,4,15,120,0.0
S689,0,4,16,119,0.0
S690,0,4,16,119,0.0
S691,0,4,16,119,0.0
S692,0,4,16,119,0.0
S693,0,4,15,120,0.0
S694,0,4,68,67,0.0
S695,0,4,1,134,0.0
S696,0,4,3,132,0.0
S697,0,4,1,134,0.0
S698,0,4,65,70,0.0
S699,0,4,65,70,0.0
S700,0,4,65,70,0.0
S701,0,4,1,134,0.0
S702,0,4,64,71,0.0
S703,0,4,65,70,0.0
S704,0,4,68,67,0.0
S705,0,4,68,67,0.0
S706,0,4,68,67,0.0
S707,0,4,67,68,0.0
S708,0,4,24,111,0.0
S709,0,4,24,111,0.0
S710,0,4,68,67,0.0
S711,0,4,68,67,0.0
S712,0,4,68,67,0.0
S713,0,4,67,68,0.0
S714,0,4,67,68,0.0
S715,0,4,2,133,0.0
S716,0,4,2,133,0.0
S717,0,4,2,133,0.0
S718,0,4,68,67,0.0
S719,0,4,68,67,0.0
S720,0,4,68,67,0.0
S721,0,4,68,67,0.0
S722,0,4,67,68,0.0
S723,0,4,67,68,0.0
S724,0,4,67,68,0.0
S725,0,4,67,68,0.0
S726,0,4,67,68,0.0
S727,0,4,67,68,0.0
S728,0,4,5,130,0.0
S729,0,4,67,68,0.0
S730,3,1,124,11,0.133103
S731,0,4,68,67,0.0
S732,0,4,68,67,0.0
S733,0,4,67,68,0.0
S734,0,4,67,68,0.0
S735,0,4,67,68,0.0
S736,0,4,67,68,0.0
S737,0,4,67,68,0.0
S738,0,4,67,68,0.0
S739,0,4,67,68,0.0
S740,0,4,67,68,0.0
S741,0,4,63,72,0.0
S742,0,4,22,113,0.0
S743,0,4,22,113,0.0
S744,0,4,22,113,0.0
S745,0,4,4,131,0.0
S746,0,4,17,118,0.0
S747,0,4,17,118,0.0
S748,0,4,8,127,0.0
S749,0,4,17,118,0.0
S750,0,4,68,67,0.0
S751,0,4,74,61,0.0
S752,0,4,73,62,0.0
S753,0,4,68,67,0.0
S754,1,3,78,57,0.056254
S755,4,0,135,0,0.169638
S756,4,0,135,0,0.169638
S757,4,0,135,0,0.169638
S758,4,0,135,0,0.169638
S759,4,0,135,0,0.169638
S760,4,0,135,0,0.169638
S761,4,0,135,0,0.169638
S762,4,0,135,0,0.169638
S763,4,0,135,0,0.169638
S764,4,0,135,0,0.169638
S765,4,0,135,0,0.169638
S766,4,0,135,0,0.169638
S767,4,0,135,0,0.169638
S768,4,0,135,0,0.169638
S769,4,0,135,0,0.169638
S770,4,0,135,0,0.169638
S771,0,4,1,134,0.0
S772,0,4,1,134,0.0
S773,0,4,1,134,0.0
S774,0,4,1,134,0.0
S775,0,4,1,134,0.0
S776,0,4,1,134,0.0
S777,4,0,135,0,0.169638
S778,4,0,135,0,0.169638
S779,0,4,1,134,0.0
S780,0,4,1,134,0.0
S781,0,4,1,134,0.0
S782,0,4,3,132,0.0
S783,0,4,3,132,0.0
S784,0,4,3,132,0.0
S785,0,4,3,132,0.0
S786,0,4,3,132,0.0
S787,0,4,3,132,0.0
S788,0,4,3,132,0.0
S789,0,4,3,132,0.0
S790,0,4,3,132,0.0
S791,0,4,3,132,0.0
S792,0,4,3,132,0.0
S793,0,4,3,132,0.0
S794,0,4,2,133,0.0
S795,0,4,3,132,0.0
S796,0,4,3,132,0.0
S797,0,4,3,132,0.0
S798,0,4,4,131,0.0
S799,0,4,4,131,0.0
S800,0,4,1,134,0.0
S801,0,4,1,134,0.0
S802,0,4,5,130,0.0
S803,0,4,8,127,0.0
S804,0,4,71,64,0.0
S805,0,4,71,64,0.0
S806,0,4,71,64,0.0
S807,0,4,71,64,0.0
S808,0,4,1,134,0.0
S809,0,4,1,134,0.0
S810,0,4,1,134,0.0
S811,0,4,1,134,0.0
S812,0,4,74,61,0.0
S813,0,4,1,134,0.0
S814,0,4,1,134,0.0
S815,0,4,1,134,0.0
S816,0,4,1,134,0.0
S817,0,4,1,134,0.0
S818,0,4,1,134,0.0
S819,0,4,1,134,0.0
S820,0,4,1,134,0.0
S821,0,4,1,134,0.0
S822,0,4,1,134,0.0
S823,0,4,1,134,0.0
S824,0,4,5,130,0.0
S825,0,4,5,130,0.0
S826,0,4,5,130,0.0
S827,0,4,5,130,0.0
S828,0,4,5,130,0.0
S829,1,3,73,62,0.058124
S830,1,3,73,62,0.058124
S831,1,3,73,62,0.058124
S832,1,3,73,62,0.058124
S833,0,4,1,134,0.0
S834,1,3,73,62,0.058124
S835,0,4,2,133,0.0
S836,0,4,2,133,0.0
S837,0,4,2,133,0.0
S838,0,4,2,133,0.0
S839,0,4,2,133,0.0
S840,0,4,2,133,0.0
S841,0,4,74,61,0.0
S842,0,4,76,59,0.0
S843,0,4,76,59,0.0
S844,1,3,80,55,0.055556
S845,1,3,80,55,0.055556
S846,0,4,8,127,0.0
S847,0,4,8,127,0.0
S848,0,4,8,127,0.0
S849,0,4,8,127,0.0
S850,0,4,8,127,0.0
S851,0,4,2,133,0.0
S852,0,4,2,133,0.0
S853,0,4,2,133,0.0
S854,0,4,2,133,0.0
S855,0,4,1,134,0.0
S856,0,4,7,128,0.0
S857,0,4,7,128,0.0
S858,0,4,7,128,0.0
S859,0,4,2,133,0.0
S860,0,4,2,133,0.0
S861,0,4,1,134,0.0
S862,0,4,1,134,0.0
S863,0,4,1,134,0.0
S864,0,4,1,134,0.0
S865,0,4,1,134,0.0
S866,0,4,1,134,0.0
S867,0,4,5,130,0.0
S868,0,4,2,133,0.0
S869,0,4,2,133,0.0
S870,0,4,2,133,0.0
S871,0,4,1,134,0.0
S872,0,4,1,134,0.0
S873,0,4,1,134,0.0
S874,0,4,1,134,0.0
S875,0,4,1,134,0.0
S876,0,4,3,132,0.0
S877,0,4,3,132,0.0
S878,0,4,4,131,0.0
S879,0,4,4,131,0.0
S880,0,4,4,131,0.0
S881,0,4,1,134,0.0
S882,0,4,1,134,0.0
S883,0,4,1,134,0.0
S884,0,4,1,134,0.0
S885,0,4,2,133,0.0
S886,0,4,2,133,0.0
S887,0,4,2,133,0.0
S888,0,4,1,134,0.0
S889,0,4,1,134,0.0
S890,0,4,1,134,0.0
S891,0,4,67,68,0.0
S892,0,4,67,68,0.0
S893,0,4,67,68,0.0
S894,0,4,67,68,0.0
S895,0,4,67,68,0.0
S896,0,4,67,68,0.0
S897,0,4,67,68,0.0
S898,0,4,67,68,0.0
S899,0,4,7,128,0.0
S900,0,4,6,129,0.0
S901,0,4,7,128,0.0
S902,0,4,7,128,0.0
S903,0,4,6,129,0.0
S904,3,1,124,11,0.133103
S905,3,1,124,11,0.133103
S906,3,1,111,24,0.140488
S907,3,1,111,24,0.140488
S908,0,4,19,116,0.0
S909,3,1,124,11,0.133103
S910,3,1,124,11,0.133103
S911,3,1,124,11,0.133103
S912,3,1,124,11,0.133103
S913,3,1,124,11,0.133103
S914,0,4,1,134,0.0
S915,0,4,1,134,0.0
S916,0,4,1,134,0.0
S917,0,4,3,132,0.0
