statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S261,0,1,8,39,0.0
S262,0,1,19,28,0.0
S263,0,1,17,30,0.0
S264,0,1,3,44,0.0
S265,0,1,10,37,0.0
S266,0,1,10,37,0.0
S267,0,1,10,37,0.0
S268,0,1,10,37,0.0
S269,0,1,3,44,0.0
S270,0,1,3,44,0.0
S271,0,1,3,44,0.0
S272,0,1,2,45,0.0
S273,0,1,2,45,0.0
S274,0,1,2,45,0.0
S275,0,1,2,45,0.0
S276,0,1,10,37,0.0
S277,0,1,10,37,0.0
S278,0,1,10,37,0.0
S279,0,1,1,46,0.0
S280,0,1,11,36,0.0
S281,0,1,10,37,0.0
S282,0,1,11,36,0.0
S283,0,1,8,39,0.0
S284,0,1,8,39,0.0
S285,0,1,2,45,0.0
S286,0,1,2,45,0.0
S287,0,1,2,45,0.0
S288,0,1,2,45,0.0
S289,0,1,14,33,0.0
S290,0,1,14,33,0.0
S291,0,1,14,33,0.0
S292,0,1,15,32,0.0
S293,0,1,10,37,0.0
S294,0,1,17,30,0.0
S295,0,1,17,30,0.0
S296,0,1,17,30,0.0
S297,0,1,17,30,0.0
S298,0,1,17,30,0.0
S299,0,1,17,30,0.0
S300,0,1,17,30,0.0
S301,0,1,17,30,0.0
S302,0,1,17,30,0.0
S303,0,1,17,30,0.0
S304,0,1,17,30,0.0
S305,0,1,8,39,0.0
S306,0,1,8,39,0.0
S307,0,1,10,37,0.0
S308,0,1,10,37,0.0
S309,0,1,1,46,0.0
S310,0,1,1,46,0.0
S311,0,1,4,43,0.0
S312,0,1,4,43,0.0
S313,0,1,2,45,0.0
S314,0,1,2,45,0.0
S315,0,1,1,46,0.0
S316,0,1,1,46,0.0
S317,0,1,3,44,0.0
S318,0,1,3,44,0.0
S319,0,1,3,44,0.0
S320,0,1,3,44,0.0
S321,0,1,2,45,0.0
S322,0,1,2,45,0.0
S323,0,1,2,45,0.0
S324,0,1,10,37,0.0
S325,0,1,10,37,0.0
S326,0,1,8,39,0.0
S327,0,1,6,41,0.0
S328,0,1,6,41,0.0
S329,0,1,17,30,0.0
S330,0,1,17,30,0.0
S331,0,1,17,30,0.0
S332,0,1,17,30,0.0
S333,0,1,17,30,0.0
S334,0,1,17,30,0.0
S335,0,1,17,30,0.0
S336,0,1,17,30,0.0
S337,0,1,17,30,0.0
S338,0,1,17,30,0.0
S339,0,1,17,30,0.0
S340,0,1,5,42,0.0
S341,0,1,5,42,0.0
S342,0,1,5,42,0.0
S343,0,1,5,42,0.0
S344,0,1,5,42,0.0
S345,0,1,2,45,0.0
S346,0,1,2,45,0.0
S347,0,1,2,45,0.0
S348,0,1,2,45,0.0
S349,0,1,2,45,0.0
S350,0,1,2,45,0.0
S351,0,1,5,42,0.0
S352,0,1,1,46,0.0
S353,0,1,1,46,0.0
S354,0,1,1,46,0.0
S355,0,1,1,46,0.0
S356,0,1,1,46,0.0
S357,0,1,1,46,0.0
S358,0,1,1,46,0.0
S359,0,1,1,46,0.0
S360,0,1,1,46,0.0
S361,0,1,1,46,0.0
S362,0,1,1,46,0.0
S363,0,1,1,46,0.0
S364,0,1,1,46,0.0
S365,0,1,1,46,0.0
S366,0,1,35,12,0.0
S367,0,1,9,38,0.0
S368,0,1,34,13,0.0
S369,0,1,32,15,0.0
S370,0,1,32,15,0.0
S371,0,1,3,44,0.0
S372,0,1,3,44,0.0
S373,0,1,3,44,0.0
S374,0,1,32,15,0.0
S375,0,1,34,13,0.0
S376,1,0,37,10,0.162221
S377,1,0,37,10,0.162221
S378,1,0,37,10,0.162221
S379,1,0,37,10,0.162221
S380,1,0,37,10,0.162221
S381,0,1,5,42,0.0
S382,0,1,5,42,0.0
S383,0,1,2,45,0.0
S384,0,1,5,42,0.0
S385,0,1,5,42,0.0
S386,0,1,5,42,0.0
S387,0,1,5,42,0.0
S388,0,1,5,42,0.0
S389,0,1,5,42,0.0
S390,0,1,15,32,0.0
S391,0,1,8,39,0.0
S392,0,1,8,39,0.0
S393,0,1,14,33,0.0
S394,0,1,14,33,0.0
S395,0,1,35,12,0.0
S396,0,1,35,12,0.0
S397,0,1,18,29,0.0
S398,0,1,35,12,0.0
S399,0,1,4,43,0.0
S400,0,1,1,46,0.0
S401,0,1,4,43,0.0
S402,0,1,35,12,0.0
S403,0,1,35,12,0.0
S404,1,0,13,34,0.267261
S405,1,0,36,11,0.164399
S406,0,1,15,32,0.0
S407,0,1,15,32,0.0
S408,0,1,15,32,0.0
S409,0,1,15,32,0.0
S410,0,1,1,46,0.0
S411,0,1,4,43,0.0
S412,0,1,4,43,0.0
S413,0,1,4,43,0.0
S414,0,1,4,43,0.0
S415,0,1,2,45,0.0
S416,0,1,2,45,0.0
S417,0,1,2,45,0.0
S418,0,1,4,43,0.0
S419,0,1,14,33,0.0
S420,0,1,14,33,0.0
S421,0,1,27,20,0.0
S422,0,1,2,45,0.0
S423,0,1,15,32,0.0
S424,0,1,15,32,0.0
S425,0,1,15,32,0.0
S426,0,1,15,32,0.0
S427,0,1,14,33,0.0
S428,0,1,12,35,0.0
S429,0,1,1,46,0.0
S430,0,1,2,45,0.0
S431,0,1,15,32,0.0
S432,0,1,15,32,0.0
S433,0,1,15,32,0.0
S434,0,1,15,32,0.0
S435,0,1,2,45,0.0
S436,0,1,2,45,0.0
S437,0,1,15,32,0.0
S438,0,1,15,32,0.0
S439,0,1,15,32,0.0
S440,0,1,15,32,0.0
S441,0,1,15,32,0.0
S442,0,1,15,32,0.0
S443,0,1,15,32,0.0
S444,0,1,14,33,0.0
S445,0,1,14,33,0.0
S446,0,1,14,33,0.0
S447,0,1,14,33,0.0
S448,0,1,14,33,0.0
S449,0,1,1,46,0.0
S450,0,1,1,46,0.0
S451,0,1,14,33,0.0
S452,0,1,13,34,0.0
S453,0,1,1,46,0.0
S454,0,1,1,46,0.0
S455,0,1,1,46,0.0
S456,0,1,1,46,0.0
S457,0,1,14,33,0.0
S458,0,1,14,33,0.0
S459,0,1,14,33,0.0
S460,0,1,14,33,0.0
S461,0,1,13,34,0.0
S462,0,1,1,46,0.0
S463,0,1,1,46,0.0
S464,0,1,1,46,0.0
S465,0,1,1,46,0.0
S466,0,1,1,46,0.0
S467,0,1,1,46,0.0
S468,0,1,1,46,0.0
S469,0,1,1,46,0.0
S470,0,1,1,46,0.0
S471,0,1,1,46,0.0
S472,0,1,1,46,0.0
S473,0,1,1,46,0.0
S474,0,1,1,46,0.0
S475,0,1,14,33,0.0
S476,0,1,1,46,0.0
S477,0,1,10,37,0.0
S478,0,1,10,37,0.0
S479,0,1,10,37,0.0
S480,0,1,5,42,0.0
S481,0,1,5,42,0.0
S482,0,1,9,38,0.0
S483,0,1,10,37,0.0
S484,0,1,1,46,0.0
S485,0,1,14,33,0.0
S486,0,1,14,33,0.0
S487,0,1,14,33,0.0
S488,0,1,14,33,0.0
S489,0,1,14,33,0.0
S490,0,1,10,37,0.0
S491,0,1,13,34,0.0
S492,0,1,15,32,0.0
S493,0,1,2,45,0.0
S494,0,1,15,32,0.0
S495,0,1,2,45,0.0
S496,0,1,2,45,0.0
S497,0,1,1,46,0.0
S498,0,1,2,45,0.0
S499,0,1,12,35,0.0
S500,0,1,12,35,0.0
S501,0,1,12,35,0.0
S502,0,1,12,35,0.0
S503,0,1,12,35,0.0
S504,0,1,12,35,0.0
S505,0,1,12,35,0.0
S506,0,1,12,35,0.0
S507,0,1,11,36,0.0
S508,0,1,11,36,0.0
S509,0,1,11,36,0.0
S510,0,1,2,45,0.0
S511,0,1,2,45,0.0
S512,0,1,2,45,0.0
S513,0,1,2,45,0.0
S514,0,1,2,45,0.0
S515,0,1,2,45,0.0
S516,0,1,2,45,0.0
S517,0,1,2,45,0.0
S518,0,1,1,46,0.0
S519,0,1,9,38,0.0
S520,0,1,9,38,0.0
S521,0,1,8,39,0.0
S522,0,1,2,45,0.0
S523,0,1,2,45,0.0
S524,0,1,6,41,0.0
S525,0,1,11,36,0.0
S526,0,1,12,35,0.0
S527,0,1,11,36,0.0
S528,0,1,6,41,0.0
S529,0,1,6,41,0.0
S530,0,1,8,39,0.0
S531,0,1,8,39,0.0
S532,0,1,8,39,0.0
S533,0,1,8,39,0.0
S534,0,1,2,45,0.0
S535,0,1,2,45,0.0
S536,0,1,2,45,0.0
S537,0,1,2,45,0.0
S538,0,1,2,45,0.0
S539,0,1,2,45,0.0
S540,0,1,2,45,0.0
S541,0,1,2,45,0.0
S542,0,1,15,32,0.0
S543,0,1,15,32,0.0
S544,0,1,2,45,0.0
S545,0,1,15,32,0.0
S546,0,1,12,35,0.0
S547,0,1,13,34,0.0
S548,0,1,9,38,0.0
S549,0,1,9,38,0.0
S550,0,1,1,46,0.0
S551,0,1,9,38,0.0
