statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S594,1,0,1,1,0.707107
S595,1,0,1,1,0.707107
S596,1,0,1,1,0.707107
S597,1,0,1,1,0.707107
S598,1,0,1,1,0.707107
S599,1,0,1,1,0.707107
S600,1,0,1,1,0.707107
S601,1,0,1,1,0.707107
S602,1,0,1,1,0.707107
S603,1,0,1,1,0.707107
S604,1,0,1,1,0.707107
S605,1,0,1,1,0.707107
S606,1,0,1,1,0.707107
S607,1,0,1,1,0.707107
S608,1,0,1,1,0.707107
S609,1,0,1,1,0.707107
S610,1,0,1,1,0.707107
S611,1,0,1,1,0.707107
S612,1,0,1,1,0.707107
S613,1,0,1,1,0.707107
S614,1,0,1,1,0.707107
S615,1,0,1,1,0.707107
S616,1,0,1,1,0.707107
S617,1,0,1,1,0.707107
S618,1,0,1,1,0.707107
S619,1,0,1,1,0.707107
S620,1,0,1,1,0.707107
S621,1,0,1,1,0.707107
S622,1,0,1,1,0.707107
S623,1,0,1,1,0.707107
S624,0,1,1,1,0.0
S625,0,1,1,1,0.0
S626,1,0,1,1,0.707107
S627,1,0,1,1,0.707107
S628,1,0,1,1,0.707107
S629,1,0,1,1,0.707107
S630,1,0,1,1,0.707107
S631,1,0,1,1,0.707107
S632,1,0,1,1,0.707107
S633,1,0,1,1,0.707107
S634,1,0,1,1,0.707107
S635,1,0,1,1,0.707107
S636,1,0,1,1,0.707107
S637,0,1,1,1,0.0
S638,0,1,1,1,0.0
S639,1,0,2,0,0.57735
S640,1,0,2,0,0.57735
S641,1,0,2,0,0.57735
S642,1,0,2,0,0.57735
S643,1,0,2,0,0.57735
S644,1,0,2,0,0.57735
S645,1,0,2,0,0.57735
S646,1,0,2,0,0.57735
S647,1,0,2,0,0.57735
S648,1,0,2,0,0.57735
S649,1,0,2,0,0.57735
S650,1,0,2,0,0.57735
S651,1,0,2,0,0.57735
S652,1,0,2,0,0.57735
S653,1,0,2,0,0.57735
S654,1,0,2,0,0.57735
S655,1,0,2,0,0.57735
S656,1,0,2,0,0.57735
S657,1,0,2,0,0.57735
S658,1,0,2,0,0.57735
S659,1,0,2,0,0.57735
S660,1,0,2,0,0.57735
S661,1,0,2,0,0.57735
S662,1,0,2,0,0.57735
S663,1,0,2,0,0.57735
S664,1,0,2,0,0.57735
S665,1,0,2,0,0.57735
S666,1,0,2,0,0.57735
S667,1,0,2,0,0.57735
S668,1,0,2,0,0.57735
S669,1,0,2,0,0.57735
S670,1,0,2,0,0.57735
S671,1,0,2,0,0.57735
S672,1,0,2,0,0.57735
S673,1,0,2,0,0.57735
S674,1,0,2,0,0.57735
S675,1,0,2,0,0.57735
S676,1,0,2,0,0.57735
S677,1,0,2,0,0.57735
S678,1,0,2,0,0.57735
S679,1,0,2,0,0.57735
S680,1,0,2,0,0.57735
S681,1,0,2,0,0.57735
S682,1,0,2,0,0.57735
S683,1,0,2,0,0.57735
S684,1,0,2,0,0.57735
S685,1,0,2,0,0.57735
S686,1,0,2,0,0.57735
S687,1,0,2,0,0.57735
S688,1,0,2,0,0.57735
S689,1,0,2,0,0.57735
