statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S361,0,3,2,155,0.0
S362,0,3,2,155,0.0
S363,0,3,1,156,0.0
S364,0,3,1,156,0.0
S365,0,3,1,156,0.0
S366,0,3,1,156,0.0
S367,0,3,1,156,0.0
S368,0,3,1,156,0.0
S369,0,3,1,156,0.0
S370,0,3,1,156,0.0
S371,0,3,1,156,0.0
S372,1,2,61,96,0.073324
S373,1,2,61,96,0.073324
S374,1,2,61,96,0.073324
S375,1,2,61,96,0.073324
S376,1,2,61,96,0.073324
S377,1,2,61,96,0.073324
S378,0,3,1,156,0.0
S379,0,3,11,146,0.0
S380,0,3,14,143,0.0
S381,0,3,1,156,0.0
S382,0,3,13,144,0.0
S383,0,3,13,144,0.0
S384,0,3,2,155,0.0
S385,0,3,11,146,0.0
S386,0,3,1,156,0.0
S387,0,3,1,156,0.0
S388,0,3,4,153,0.0
S389,0,3,2,155,0.0
S390,0,3,5,152,0.0
S391,0,3,2,155,0.0
S392,0,3,2,155,0.0
S393,0,3,5,152,0.0
S394,0,3,1,156,0.0
S395,0,3,4,153,0.0
S396,0,3,4,153,0.0
S397,0,3,4,153,0.0
S398,0,3,4,153,0.0
S399,0,3,4,153,0.0
S400,0,3,2,155,0.0
S401,0,3,4,153,0.0
S402,1,2,26,131,0.111111
S403,1,2,136,21,0.049326
S404,1,2,49,108,0.08165
S405,1,2,49,108,0.08165
S406,1,2,49,108,0.08165
S407,1,2,48,109,0.082479
S408,1,2,48,109,0.082479
S409,1,2,42,115,0.088045
S410,1,2,48,109,0.082479
S411,1,2,48,109,0.082479
S412,1,2,48,109,0.082479
S413,0,3,3,154,0.0
S414,0,3,3,154,0.0
S415,0,3,3,154,0.0
S416,0,3,3,154,0.0
S417,0,3,3,154,0.0
S418,0,3,23,134,0.0
S419,0,3,23,134,0.0
S420,0,3,23,134,0.0
S421,0,3,23,134,0.0
S422,0,3,14,143,0.0
S423,0,3,4,153,0.0
S424,0,3,11,146,0.0
S425,0,3,17,140,0.0
S426,0,3,33,124,0.0
S427,0,3,33,124,0.0
S428,0,3,33,124,0.0
S429,1,2,49,108,0.08165
S430,1,2,49,108,0.08165
S431,1,2,49,108,0.08165
S432,1,2,49,108,0.08165
S433,1,2,49,108,0.08165
S434,1,2,49,108,0.08165
S435,1,2,49,108,0.08165
S436,1,2,49,108,0.08165
S437,1,2,48,109,0.082479
S438,1,2,48,109,0.082479
S439,1,2,48,109,0.082479
S440,1,2,48,109,0.082479
S441,1,2,43,114,0.087039
S442,0,3,3,154,0.0
S443,0,3,3,154,0.0
S444,0,3,3,154,0.0
S445,0,3,3,154,0.0
S446,0,3,2,155,0.0
S447,0,3,2,155,0.0
S448,1,2,48,109,0.082479
S449,0,3,36,121,0.0
S450,0,3,36,121,0.0
S451,1,2,46,111,0.084215
S452,0,3,3,154,0.0
S453,0,3,3,154,0.0
S454,0,3,3,154,0.0
S455,0,3,3,154,0.0
S456,0,3,3,154,0.0
S457,0,3,3,154,0.0
S458,1,2,46,111,0.084215
S459,1,2,46,111,0.084215
S460,0,3,2,155,0.0
S461,0,3,2,155,0.0
S462,0,3,2,155,0.0
S463,1,2,46,111,0.084215
S464,1,2,9,148,0.182574
S465,1,2,46,111,0.084215
S466,0,3,13,144,0.0
S467,1,2,46,111,0.084215
S468,0,3,11,146,0.0
S469,1,2,45,112,0.085126
S470,0,3,2,155,0.0
S471,0,3,2,155,0.0
S472,1,2,45,112,0.085126
S473,1,2,46,111,0.084215
S474,1,2,45,112,0.085126
S475,1,2,37,120,0.093659
S476,1,2,37,120,0.093659
S477,1,2,45,112,0.085126
S478,0,3,23,134,0.0
S479,0,3,23,134,0.0
S480,0,3,23,134,0.0
S481,1,2,45,112,0.085126
S482,1,2,39,118,0.091287
S483,1,2,39,118,0.091287
S484,1,2,45,112,0.085126
S485,0,3,3,154,0.0
S486,0,3,3,154,0.0
S487,0,3,1,156,0.0
S488,0,3,3,154,0.0
S489,0,3,3,154,0.0
S490,0,3,3,154,0.0
S491,1,2,45,112,0.085126
S492,1,2,45,112,0.085126
S493,1,2,45,112,0.085126
S494,0,3,2,155,0.0
S495,1,2,45,112,0.085126
S496,0,3,11,146,0.0
S497,0,3,11,146,0.0
S498,0,3,11,146,0.0
S499,0,3,1,156,0.0
S500,0,3,1,156,0.0
S501,0,3,1,156,0.0
S502,0,3,1,156,0.0
S503,0,3,11,146,0.0
S504,0,3,5,152,0.0
S505,0,3,5,152,0.0
S506,0,3,11,146,0.0
S507,0,3,11,146,0.0
S508,0,3,7,150,0.0
S509,0,3,7,150,0.0
S510,0,3,8,149,0.0
S511,0,3,3,154,0.0
S512,0,3,3,154,0.0
S513,0,3,3,154,0.0
S514,0,3,8,149,0.0
S515,0,3,8,149,0.0
S516,0,3,8,149,0.0
S517,0,3,6,151,0.0
S518,0,3,6,151,0.0
S519,1,2,49,108,0.08165
S520,0,3,14,143,0.0
S521,0,3,3,154,0.0
S522,0,3,3,154,0.0
S523,0,3,1,156,0.0
S524,0,3,1,156,0.0
S525,0,3,2,155,0.0
S526,0,3,3,154,0.0
S527,0,3,3,154,0.0
S528,0,3,1,156,0.0
S529,0,3,2,155,0.0
S530,0,3,2,155,0.0
S531,0,3,2,155,0.0
S532,0,3,2,155,0.0
S533,0,3,2,155,0.0
S534,1,2,48,109,0.082479
S535,0,3,15,142,0.0
S536,1,2,48,109,0.082479
S537,0,3,17,140,0.0
S538,0,3,2,155,0.0
S539,1,2,46,111,0.084215
S540,1,2,48,109,0.082479
S541,1,2,48,109,0.082479
S542,1,2,46,111,0.084215
S543,1,2,46,111,0.084215
S544,1,2,46,111,0.084215
S545,0,3,3,154,0.0
S546,0,3,33,124,0.0
S547,1,2,136,21,0.049326
S548,1,2,136,21,0.049326
S549,1,2,136,21,0.049326
S550,1,2,136,21,0.049326
S551,1,2,136,21,0.049326
S552,1,2,51,106,0.080064
S553,1,2,51,106,0.080064
S554,1,2,51,106,0.080064
S555,1,2,51,106,0.080064
S556,1,2,51,106,0.080064
S557,1,2,51,106,0.080064
S558,1,2,51,106,0.080064
S559,1,2,51,106,0.080064
S560,1,2,51,106,0.080064
S561,1,2,48,109,0.082479
S562,1,2,48,109,0.082479
S563,1,2,48,109,0.082479
